Index,Time,Process Speed Ratio,Environment,Outer Temp,Page Count,Inner Temp,Humidity,LSU Temp,TRC Enable,TRC Elapsed Time,TRC Delta CV Y,TRC Delta CV M,TRC Delta CV C,TRC Delta CV K,TRC Delta DC Y,TRC Delta DC M,TRC Delta DC C,TRC Delta DC K,TRC Delta VPP Y,TRC Delta VPP M,TRC Delta VPP C,TRC Delta VPP K,TRC Delta LD Y,TRC Delta LD M,TRC Delta LD C,TRC Delta LD K,TRC CMS ERR 1 Y,TRC CMS ERR 2 Y,TRC CMS ERR 3 Y,TRC CMS ERR 4 Y,TRC CMS ERR 5 Y,TRC CMS ERR 6 Y,TRC CMS ERR 7 Y,TRC CMS ERR 8 Y,TRC CMS ERR 1 M,TRC CMS ERR 2 M,TRC CMS ERR 3 M,TRC CMS ERR 4 M,TRC CMS ERR 5 M,TRC CMS ERR 6 M,TRC CMS ERR 7 M,TRC CMS ERR 8 M,TRC CMS ERR 1 C,TRC CMS ERR 2 C,TRC CMS ERR 3 C,TRC CMS ERR 4 C,TRC CMS ERR 5 C,TRC CMS ERR 6 C,TRC CMS ERR 7 C,TRC CMS ERR 8 C,TRC CMS ERR 1 K,TRC CMS ERR 2 K,TRC CMS ERR 3 K,TRC CMS ERR 4 K,TRC CMS ERR 5 K,TRC CMS ERR 6 K,TRC CMS ERR 7 K,TRC CMS ERR 8 K,TCC TC Y,TCC TC M,TCC TC C,TCC TC K,TCC CT Y,TCC CT M,TCC CT C,TCC CT K,TCC OT Y,TCC OT M,TCC OT C,TCC OT K,TCC CV Y,TCC CV M,TCC CV C,TCC CV K,TCC SM Y,TCC SM M,TCC SM C,TCC SM K,TCC DOT Y,TCC DOT M,TCC DOT C,TCC DOT K,TCC TA Y,TCC TA M,TCC TA C,TCC TA K,TCC EA Y,TCC EA M,TCC EA C,TCC EA K,TCC Page Y,TCC Page M,TCC Page C,TCC Page K,TCC BM Y,TCC BM M,TCC BM C,TCC BM K,LSU Temp MIN,LSU Temp MAX,LSU Temp AVG,LSU Temp DIF,ClassBinary
280,2033061.342,100,0,0,600,2,2,24,2,0,0,0,0,0,-59,24,0,19,-12,0,0,0,-4,-15,-7,-4,0,16,20,22,41,65,56,2,0,4,3,2,14,-5,-18,-22,0,-1,4,0,0,-3,7,15,12,7,6,8,2,6,3,-1,122.3147368,118.1115789,121.34,125.98,139.1768421,139.1768421,139.1768421,128.9642105,-0.381052632,-0.381052632,-0.381052632,-0.747368421,139,140,140,140,1.475789474,1,1,8,90852128,94083537,97955193,655393505,3641677225,5627487230,4940572991,20128693773,3833174.349,5923511.799,5200426.707,21187847.56,200,200,200,597,-5.524210526,-6,-6,1,307,331,318.8273684,7,1
281,2035913.012,100,1,5,500,6,8,29,2,0,0,0,0,0,16,30,0,32,0,0,10,0,28,-1,18,-6,0,-7,-6,-12,-12,1,4,23,0,-1,-2,-2,4,2,14,12,0,-1,-2,1,-1,8,7,20,-6,0,0,-1,8,-1,-2,4,120,115,118,126.454955,139,139,139,129.9810811,-1,-1,-1,-0.018918919,139,140,140,140,1,1,1,7.648648649,4414470,11182140,19290690,752192745,4255514670,6575620020,5773091130,23554982536,3833596,5923702,5200868,21220458.8,99,99,99,421,-6,-6,-6,0.648648649,303,332,319.6594595,5,1
282,2037345.342,100,0,0,501,0,0,24,2,0,0,0,0,-1,-13,-30,0,13,0,0,-5,10,-1,-16,-11,21,0,1,4,9,-10,-15,14,-7,0,7,10,12,9,26,23,-7,0,1,2,3,11,-6,-14,0,-22,-17,-13,-11,-10,-3,1,-10,118.2172414,113.337931,116.2913793,131.9784483,139.8491379,139.8491379,139.8491379,129.4318966,-0.146551724,-0.146551724,-0.146551724,-0.376724138,139,140,140,139.0413793,1,1,1,7.914655172,2017289,3614307,5335470,722185789,4447525223,6872031098,6033268199,24672062816,3833882.334,5924000.131,5200868,21268765.28,199,199,199,472,-6,-6,-6,0.914655172,312,336,325.2568966,5,1
283,2039545.742,100,0,0,358,0,2,23,2,0,0,0,0,0,12,11,0,0,0,0,0,7,6,15,17,-6,0,-3,-4,-9,0,-6,9,30,0,-4,-4,-8,-7,3,-10,-8,0,-2,-7,-4,-7,-2,7,7,1,2,5,11,3,2,-2,7,123.2561521,117.0838926,120.3076063,130.836689,139.909396,139.909396,139.909396,129.7102908,-0.030201342,-0.030201342,-0.030201342,-0.217002237,139,140,140,139,1,0.996644295,0.87360179,9.938478747,422972862,713978578,648426269,903387952,3428041140,5296510475,4650067115,19081671250,3834317.492,5924341.742,5201229.79,21343814.32,163,163,163,311,-6,-6.003355705,-6.12639821,2.938478747,314,337,327.1431767,1,1
284,2040571.742,100,1,6,46,5,8,27,51,0,0,0,0,0,112,43,29,0,12,0,15,3,-22,10,-3,5,0,-6,-9,1,15,5,-33,4,0,-3,-6,-4,-10,-32,-20,34,0,0,4,-4,-7,3,12,-13,0,0,-1,0,6,6,-6,-6,138.6851852,138.5061728,138.3641975,130.191358,139.8641975,139.8641975,139.8641975,129.882716,-0.135802469,-0.135802469,-0.135802469,-0.117283951,139,140,140,139,1,0.049382716,0,10,350136977,849277682,1010511898,225457367,621498307,960241692,843138975,3462819063,3836162.71,5927067.29,5204140.963,21375039.57,32,31,32,41,-6,-6.950617284,-7,3,315,342,328.2469136,4,1
285,2080038.142,100,1,5,58,7,11,81,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,9,4,13,8,-24,0,12,21,25,28,28,26,8,0,8,16,21,25,20,2,6,-7,-1,3,1,-3,-2,7,2,149.1371115,143.1736746,149.393053,134.3235832,139.8446069,139.8446069,139.8446069,129.9140768,-0.080438757,-0.080438757,-0.080438757,-0.078610603,139.0054845,140,140,139,1,2,0,10,3132585822,3372882063,2634130471,3014011054,2109779953,3257170767,2865272992,11716060706,3856619.271,5954299.25,5237926.009,21417734.92,62,61,62,71,-6,-5,-7,3,259,340,288.5374771,54,1
286,2093630.542,100,1,0,2,2,2,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,376,482,25,6,41,32,0,110,225,337,-26,-14,-43,-98,0,96,183,283,-83,-79,-106,-177,604,420,234,103,20,22,35,24,151,150,147,135,143,143,143,136,0,0,0,0,142,140,144,139,1,2,0,10,0,0,52479812,45145947,297238326,458650885,403510569,1649653698,3860109,5956425,5240279,21423836,5,5,5,5,-6,-5,-7,3,278,278,278,81,1
287,2106024.796,100,1,5,487,6,9,30,2,0,1,1,1,1,-162,-98,-29,-121,-12,0,-20,-20,21,-10,-30,21,0,-199,-361,-469,-36,-25,-50,-30,0,-108,-220,-335,15,9,37,55,0,-92,-182,-275,88,68,90,155,-576,-414,-236,-114,-21,-27,-22,-12,145.1247818,146.986911,152.613438,134.9659686,141.4406632,141.4406632,141.4406632,134.6029668,-0.758289703,-0.758289703,-0.758289703,-0.595986038,142.8691099,143.6753927,144,143.5157068,1,2,0.786212914,7.785340314,715106608,1269529272,1612568490,1540349885,4436115818,6849603178,6034958580,24600382822,3870752.473,5976678.512,5265921.053,21465960.69,74,74,74,481,-6,-5,-6.213787086,0.785340314,263,293,277.3673647,30,1
288,2106880.556,100,0,0,400,1,2,23,2,0,-1,-1,0,0,67,3,0,25,0,0,0,0,-9,20,25,-5,0,-9,-21,-25,-27,-35,-49,-46,0,-2,-7,-4,4,-15,-10,24,0,-5,-9,-16,-25,-10,-17,-28,-36,-23,-13,-3,0,3,-10,-2,156,149,150,140,142,142,142,135,0,0,0,0,143,144,144,144,1,2,1,7,215017829,283942113,248981057,130258466,1561498861,2411075654,2125006507,8663257148,3874415,5982561,5272892,21496675,17,17,17,17,-6,-5,-6,0,280,303,289.4615385,7,1
289,2107922.156,100,1,2,564,1,6,25,2,0,1,0,0,0,-24,37,0,25,0,0,0,0,-5,-25,-15,-12,0,8,17,18,35,58,61,50,0,-4,-9,-16,-15,6,-15,-47,0,1,5,5,4,-1,17,34,-2,-7,-11,-17,-10,-1,0,-8,156,149,150,140,142,142,142,135,0,0,0,0,143,144,144,144,1,2,1,7,224621603,296624391,260101799,136076462,1631243227,2518766378,2219919949,9050201636,3874415,5982561,5272892,21496675,17,17,17,17,-6,-5,-6,0,290,315,298.6294537,2,1
290,2111146.956,100,1,1,800,1,6,35,2,0,-1,0,-1,-1,102,41,0,71,9,0,7,10,-28,-26,8,16,0,-11,-22,-13,-14,-41,-19,28,0,0,5,8,4,-13,-12,25,0,3,3,1,8,13,6,12,-1,7,8,17,19,8,-31,-89,156,149,150,140,142,142,142,135,0,0,0,0,143,144,144,144,1,2,1,7,442840690,584793930,512789770,268274260,3215990210,4965738940,4376564270,17842440280,3874415,5982561,5272892,21496675,17,17,17,17,-6,-5,-6,0,296,331,314.1578313,10,1
291,2131553.356,100,1,3,173,5,7,52,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,387,489,0,0,0,0,0,114,231,347,0,0,0,0,0,93,183,285,0,0,0,0,15,41,39,34,0,0,0,0,156,149,150,140,142,142,142,135,0,0,0,0,143,144,144,144,1,2,1,7,192075480,253645560,222414840,116359920,1394887320,2153814480,1898268840,7738889760,3874415,5982561,5272892,21496675,17,17,17,17,-6,-5,-6,0,284,336,323.05,17,1
292,2189876.756,100,1,5,37,9,15,43,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.9966924,235.7883131,234.9327453,253.3517089,140.0286659,140.0286659,140.0286659,130.0716648,0,0,0,0,143,144,144,144,1,2,1,7,195393995,197617359,196489583,159288266,3526709257,5439938558,4793763272,19513244932,3887590.784,5997037.093,5284547.628,21513334.41,25,25,25,25,-6,-5,-6,0,245,288,260.7464168,9,0
